ABV (%),Beer ID,Beer Name,Beer Style,Brewery ID,Ounces,Brewery Name,City,State
5.0,35,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,336,12.0,Big Sky Brewing Company,Missoula, MT
5.1,34,Moose Drool Brown Ale (2009),American Brown Ale,336,12.0,Big Sky Brewing Company,Missoula, MT
6.9,2096,Arcus IPA,American IPA,221,12.0,Big Storm Brewing Company,Odessa, FL
5.79999999999999,2095,Wavemaker,American Amber / Red Ale,221,12.0,Big Storm Brewing Company,Odessa, FL
5.3,1257,Jack Pine Savage,American Pale Ale (APA),444,16.0,Big Wood Brewery,Vadnais Heights, MN
9.9,1256,Forest Fire Imperial Smoked Rye,Rye Beer,444,16.0,Big Wood Brewery,Vadnais Heights, MN
9.8,1255,Bad Axe Imperial IPA,American Double / Imperial IPA,444,16.0,Big Wood Brewery,Vadnais Heights, MN
5.5,986,Morning Wood,Oatmeal Stout,444,16.0,Big Wood Brewery,Vadnais Heights, MN
6.6000000000000005,985,Bark Bite IPA,American IPA,444,16.0,Big Wood Brewery,Vadnais Heights, MN
5.5,2508,Jalapeno Pale Ale,American Pale Ale (APA),70,16.0,Birdsong Brewing Company,Charlotte, NC
5.2,1441,Blown Out Brown,American Brown Ale,407,12.0,Bitter Root Brewing,Hamilton, MT
6.3,1413,Single Hop Ale,American Pale Ale (APA),407,12.0,Bitter Root Brewing,Hamilton, MT
5.4,1411,Sawtooth Ale,American Blonde Ale,407,12.0,Bitter Root Brewing,Hamilton, MT
7.199999999999999,2620,Saucy Intruder,Rye Beer,18,16.0,Black Acre Brewing Co.,Indianapolis, IN
4.5,2412,Deception,American Blonde Ale,112,12.0,Black Market Brewing Company,Temecula, CA
7.5,1898,Blackmarket Rye IPA,American IPA,112,12.0,Black Market Brewing Company,Temecula, CA
5.0,1897,Black Market Hefeweizen,Hefeweizen,112,12.0,Black Market Brewing Company,Temecula, CA
5.79999999999999,1896,Aftermath Pale Ale,American Pale Ale (APA),112,12.0,Black Market Brewing Company,Temecula, CA
7.1,1850,American India Red Ale,American Strong Ale,294,12.0,Black Shirt Brewing Company,Denver, CO
7.1,1849,American Red Porter,American Porter,294,12.0,Black Shirt Brewing Company,Denver, CO
7.8,1848,American Red Saison,Saison / Farmhouse Ale,294,12.0,Black Shirt Brewing Company,Denver, CO
6.6000000000000005,1847,Colorado Red Ale,American Amber / Red Ale,294,12.0,Black Shirt Brewing Company,Denver, CO
4.8,2485,Saddle Bronc Brown Ale,American Brown Ale,79,12.0,Black Tooth Brewing Company,Sheridan, WY
4.6,2484,Bomber Mountain Amber Ale,American Amber / Red Ale,79,12.0,Black Tooth Brewing Company,Sheridan, WY
7.3,2449,Flying Sailor,Rye Beer,95,12.0,Blackrocks Brewery,Marquette, MA
4.8,2634,Nordskye ,American IPA,12,12.0,Blackrocks Brewery,Marquette, MI
6.0,2153,North Third Stout,Foreign / Export Stout,12,12.0,Blackrocks Brewery,Marquette, MI
5.2,1953,Honey Lav,American Pale Wheat Ale,12,12.0,Blackrocks Brewery,Marquette, MI
6.800000000000001,1496,Coconut Brown Ale,American Brown Ale,12,12.0,Blackrocks Brewery,Marquette, MI
7.000000000000001,1481,51K IPA,American IPA,12,12.0,Blackrocks Brewery,Marquette, MI
5.5,1480,Grand Rabbits,Cream Ale,12,12.0,Blackrocks Brewery,Marquette, MI
5.0,1564,1800 Big Log Wheat (2012),American Pale Wheat Ale,380,12.0,Blue Blood Brewing Company,Lincoln, NE
5.5,1321,Brewerhood Brown Ale,American Brown Ale,380,12.0,Blue Blood Brewing Company,Lincoln, NE
8.0,1320,Last Call Imperial Amber Ale,American Amber / Red Ale,380,12.0,Blue Blood Brewing Company,Lincoln, NE
9.6,1319,Pernicious Double IPA,American Double / Imperial IPA,380,12.0,Blue Blood Brewing Company,Lincoln, NE
5.2,1303,6-4-3 Double Play Pilsner,German Pilsener,380,12.0,Blue Blood Brewing Company,Lincoln, NE
5.0,1012,467 Ethan's Stout,American Stout,380,12.0,Blue Blood Brewing Company,Lincoln, NE
6.4,942,1335 Wicked Snout,Saison / Farmhouse Ale,380,12.0,Blue Blood Brewing Company,Lincoln, NE
4.5,937,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),380,12.0,Blue Blood Brewing Company,Lincoln, NE
5.59999999999999,888,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,12.0,Blue Blood Brewing Company,Lincoln, NE
5.59999999999999,886,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,12.0,Blue Blood Brewing Company,Lincoln, NE
5.59999999999999,612,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,12.0,Blue Blood Brewing Company,Lincoln, NE
4.6,611,834 Happy As Ale,American Pale Ale (APA),380,12.0,Blue Blood Brewing Company,Lincoln, NE
5.8999999999999995,1372,Yellow Collar,Mead,422,12.0,Blue Dog Mead,Eugene, OR
5.8999999999999995,1371,Green Collar,Mead,422,12.0,Blue Dog Mead,Eugene, OR
8.0,1812,Quarter Mile Double IPA,American Double / Imperial IPA,304,12.0,Blue Hills Brewery,Canton, MA
5.8999999999999995,1547,Full Nelson Pale Ale,American Pale Ale (APA),382,12.0,Blue Mountain Brewery,Afton, VA
6.5,1546,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),382,12.0,Blue Mountain Brewery,Afton, VA
5.3,1545,Blue Mountain Classic Lager,Euro Pale Lager,382,12.0,Blue Mountain Brewery,Afton, VA
5.8999999999999995,119,Full Nelson Pale Ale (2010),American Pale Ale (APA),382,12.0,Blue Mountain Brewery,Afton, VA
4.9,1408,Kölsch 151,Kölsch,414,12.0,Blue Mountain Brewery,Arrington, VA
7.000000000000001,939,Toxic Sludge,American Black Ale,489,16.0,Blue Point Brewing Company,Patchogue, NY
6.0,692,Blue Point White IPA,American White IPA,489,12.0,Blue Point Brewing Company,Patchogue, NY
4.3999999999999995,667,Blue Point Summer Ale,American Blonde Ale,489,12.0,Blue Point Brewing Company,Patchogue, NY
5.5,665,Toasted Lager,Vienna Lager,489,12.0,Blue Point Brewing Company,Patchogue, NY
6.0,1607,Bohemian Export Lager,Dortmunder / Export Lager,364,12.0,Bohemian Brewery,Midvale, UT
5.3,1597,Altus Bohemes Altbier,Altbier,364,12.0,Bohemian Brewery,Midvale, UT
4.0,344,Cherny Bock,Schwarzbier,364,12.0,Bohemian Brewery,Midvale, UT
5.0,89,Czech Pilsner,Czech Pilsener,364,12.0,Bohemian Brewery,Midvale, UT
5.0,88,Viennese Lager,Vienna Lager,364,12.0,Bohemian Brewery,Midvale, UT
6.5,1569,Mad Manatee IPA,American IPA,378,12.0,Bold City Brewery,Jacksonville, FL
5.5,1568,Killer Whale Cream Ale,Cream Ale,378,12.0,Bold City Brewery,Jacksonville, FL
6.0,1188,Duke's Cold Nose Brown Ale,American Brown Ale,378,12.0,Bold City Brewery,Jacksonville, FL
4.2,1891,Longhop IPA,American IPA,281,16.0,Bolero Snort Brewery,Ridgefield Park, NJ
4.0,1890,Lucky Buck,Irish Dry Stout,281,16.0,Bolero Snort Brewery,Ridgefield Park, NJ
5.1,577,Bomb Lager (New Recipe),Munich Helles Lager,525,12.0,Bomb Beer Company,New York, NY
4.5,513,Bomb Lager (Old Recipe),Munich Helles Lager,525,12.0,Bomb Beer Company,New York, NY
6.6000000000000005,2422,Firestarter India Pale Ale,American IPA,107,12.0,Bonfire Brewing Company,Eagle, CO
7.5,1727,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,107,16.0,Bonfire Brewing Company,Eagle, CO
4.8,1614,Wood Splitter Pilsner,Czech Pilsener,107,16.0,Bonfire Brewing Company,Eagle, CO
5.59999999999999,1613,Gyptoberfest,Märzen / Oktoberfest,107,12.0,Bonfire Brewing Company,Eagle, CO
7.000000000000001,1549,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),107,16.0,Bonfire Brewing Company,Eagle, CO
4.7,1548,Slow & Steady Golden Ale,American Blonde Ale,107,12.0,Bonfire Brewing Company,Eagle, CO
6.800000000000001,1517,Pink-I Raspberry IPA,American IPA,107,16.0,Bonfire Brewing Company,Eagle, CO
4.7,1500,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,107,12.0,Bonfire Brewing Company,Eagle, CO
4.7,1421,Live Local Golden Ale,American Blonde Ale,107,12.0,Bonfire Brewing Company,Eagle, CO
4.8,1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),107,12.0,Bonfire Brewing Company,Eagle, CO
4.9,1184,Dirtbag Dunkel,Munich Dunkel Lager,107,16.0,Bonfire Brewing Company,Eagle, CO
5.3,1183,Kindler Pale Ale,American Pale Ale (APA),107,12.0,Bonfire Brewing Company,Eagle, CO
6.4,1023,Mistress Winter Wheat,Winter Warmer,107,12.0,Bonfire Brewing Company,Eagle, CO
6.1,998,Tent Pole Vanilla Porter,American Porter,107,16.0,Bonfire Brewing Company,Eagle, CO
5.79999999999999,997,Awry Rye Pale Ale,American Pale Ale (APA),107,12.0,Bonfire Brewing Company,Eagle, CO
5.79999999999999,996,Demshitz Brown Ale,American Brown Ale,107,12.0,Bonfire Brewing Company,Eagle, CO
4.8,931,Wood Splitter Pilsner (2012),Czech Pilsener,107,12.0,Bonfire Brewing Company,Eagle, CO
4.8,798,Brush Creek Blonde,American Blonde Ale,107,16.0,Bonfire Brewing Company,Eagle, CO
6.6000000000000005,633,Firestarter India Pale Ale,American IPA,107,16.0,Bonfire Brewing Company,Eagle, CO
7.1,2062,Noche Dulce,American Porter,231,16.0,Borderlands Brewing Company,Tucson, AZ
4.5,1830,Porch Rocker,Radler,300,12.0,Boston Beer Company,Boston, MA
6.5,1629,Rebel IPA,American IPA,300,16.0,Boston Beer Company,Boston, MA
5.5,1601,Cold Snap,Witbier,300,12.0,Boston Beer Company,Boston, MA
5.59999999999999,1427,Samuel Adams Winter Lager,Bock,300,12.0,Boston Beer Company,Boston, MA
4.9,1349,Boston Lager,Vienna Lager,300,16.0,Boston Beer Company,Boston, MA
4.9,1310,Boston Lager,Vienna Lager,300,12.0,Boston Beer Company,Boston, MA
5.3,1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,300,12.0,Boston Beer Company,Boston, MA
5.3,1144,Samuel Adams Summer Ale,American Pale Wheat Ale,300,12.0,Boston Beer Company,Boston, MA
4.9,1143,Boston Lager,Vienna Lager,300,12.0,Boston Beer Company,Boston, MA
4.9,1395,Hazed & Infused,American Pale Ale (APA),417,12.0,Boulder Beer Company,Boulder, CO
5.7,808,Hoopla Pale Ale,American Pale Ale (APA),417,12.0,Boulder Beer Company,Boulder, CO
4.9,81,Hazed & Infused (2010),American Pale Ale (APA),417,12.0,Boulder Beer Company,Boulder, CO
6.2,2596,Heavy Lifting,American IPA,31,12.0,Boulevard Brewing Company,Kansas City, MO
6.5,2300,1492,American Pale Ale (APA),167,12.0,Boxcar Brewing Company,West Chester, PA
5.79999999999999,2299,Mango Ginger,American IPA,167,12.0,Boxcar Brewing Company,West Chester, PA
4.7,2298,Passenger,English Dark Mild Ale,167,12.0,Boxcar Brewing Company,West Chester, PA
6.0,2107,Plum St. Porter,American Porter,219,12.0,Bozeman Brewing Company,Bozeman, MT
5.7,1573,Plum St. Porter,American Porter,219,12.0,Bozeman Brewing Company,Bozeman, MT
7.000000000000001,1289,Bozone HopZone IPA,American IPA,219,12.0,Bozeman Brewing Company,Bozeman, MT
6.0,1288,Bozone Hefe Weizen,Hefeweizen,219,12.0,Bozeman Brewing Company,Bozeman, MT
5.5,470,Bozone Select Amber Ale,American Amber / Red Ale,219,12.0,Bozeman Brewing Company,Bozeman, MT
5.2,2167,Evil Owl,American Amber / Red Ale,207,12.0,Branchline Brewing Company,San Antonio, TX
5.0,2204,Post Time Kölsch,Kölsch,195,16.0,Breakside Brewery,Portland, OR
4.2,1522,Agave Wheat,American Pale Wheat Ale,391,12.0,Breckenridge Brewery,Denver, CO
4.5,397,SummerBright Ale,American Pale Wheat Ale,391,12.0,Breckenridge Brewery,Denver, CO
6.2,193,Lucky U IPA,American IPA,391,12.0,Breckenridge Brewery,Denver, CO
5.4,83,Avalanche Ale,American Amber / Red Ale,391,12.0,Breckenridge Brewery,Denver, CO
5.0,1802,"You're My Boy, Blue",Fruit / Vegetable Beer,308,12.0,Brew Bus Brewing,Tampa, FL
7.199999999999999,1801,Last Stop IPA,American IPA,308,12.0,Brew Bus Brewing,Tampa, FL
5.0,1800,Rollin Dirty Red Ale,Irish Red Ale,308,12.0,Brew Bus Brewing,Tampa, FL
5.5,1799,Are Wheat There Yet?,American Pale Wheat Ale,308,12.0,Brew Bus Brewing,Tampa, FL
5.79999999999999,2619,Insert Hop Reference,American Pale Ale (APA),19,16.0,Brew Link Brewing,Plainfield, IN
5.3,2468,Manitou Amber,American Amber / Red Ale,85,16.0,Brewery Terra Firma,Traverse City, MI
6.7,2637,Belfort,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.0,2636,Star Runner,Belgian Pale Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
9.8,2598,Tart Side of the Barrel,American Double / Imperial Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
6.0,2597,Linnaeus Mango IPA,American IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
7.000000000000001,2548,Beasts A'Burnin',Rauchbier,10,16.0,Brewery Vivant,Grand Rapids, MI
7.7,2542,Verdun,Bière de Garde,10,16.0,Brewery Vivant,Grand Rapids, MI
6.5,2541,Barrel Aged Triomphe,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
6.5,2504,Cherry Doppelbock,Doppelbock,10,16.0,Brewery Vivant,Grand Rapids, MI
6.5,2500,Tropical Saison,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.5,2499,Beach Patrol,Witbier,10,16.0,Brewery Vivant,Grand Rapids, MI
5.0,2498,Nuit Serpent,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
9.0,2481,Paris,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
5.5,2476,The Grand Army,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
5.8999999999999995,2467,Acidulated Trip,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.6000000000000005,2466,Root Stock,Rye Beer,10,16.0,Brewery Vivant,Grand Rapids, MI
4.09999999999999,2465,Mind Games,Dunkelweizen,10,16.0,Brewery Vivant,Grand Rapids, MI
8.19999999999999,2433,Sous Chef,Belgian Strong Pale Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.5,2418,Dubbelicious,Dubbel,10,16.0,Brewery Vivant,Grand Rapids, MI
6.2,2416,Psychopomp,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.1,2290,Ski Patrol,Witbier,10,16.0,Brewery Vivant,Grand Rapids, MI
6.3,2241,Viking Ice Hole,Oatmeal Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
5.59999999999999,2240,Rye Porter,American Porter,10,16.0,Brewery Vivant,Grand Rapids, MI
9.9,2137,Wizard Burial Ground,Quadrupel (Quad),10,16.0,Brewery Vivant,Grand Rapids, MI
5.1,2101,Smoky Wheat,Rauchbier,10,16.0,Brewery Vivant,Grand Rapids, MI
6.2,2092,BRIPA,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
6.2,2091,Mela,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
5.3,2086,W.I.P.A Snappa,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
6.3,2023,Pepper in the Rye,Rye Beer,10,16.0,Brewery Vivant,Grand Rapids, MI
6.4,2006,Moe Lasses',American Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
7.000000000000001,1997,Pumpkin Tart,Fruit / Vegetable Beer,10,16.0,Brewery Vivant,Grand Rapids, MI
6.7,1977,Undertaker,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.7,1976,Undertaker (2014),Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
5.0,1974,Coq D'Or,Belgian Pale Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.0,1973,North French,Bière de Garde,10,16.0,Brewery Vivant,Grand Rapids, MI
6.5,1959,Agent a Deux,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
4.5,1958,Belgian Wit,Witbier,10,16.0,Brewery Vivant,Grand Rapids, MI
6.3,1949,Pothole Stout,American Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
9.3,1947,Tree Bucket,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
7.3,1785,Le Flaneur Ale,American Wild Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
5.59999999999999,1651,Maize & Blueberry,Fruit / Vegetable Beer,10,16.0,Brewery Vivant,Grand Rapids, MI
9.3,1443,Trebuchet Double IPA,American Double / Imperial IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
6.5,1352,Contemplation,Bière de Garde,10,16.0,Brewery Vivant,Grand Rapids, MI
5.0,1267,Black Rabbit,American Black Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
9.0,1266,Zaison,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
8.19999999999999,1178,Vivant Tripel,Tripel,10,16.0,Brewery Vivant,Grand Rapids, MI
9.8,1136,Tart Side of the Moon,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.0,1044,Big Red Coq,American Amber / Red Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
9.9,1033,Hubris Quadrupel Anniversary Ale,Quadrupel (Quad),10,16.0,Brewery Vivant,Grand Rapids, MI
9.5,1031,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
9.2,909,Escoffier Bretta Ale,American Wild Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.5,873,Contemplation (2012),Bière de Garde,10,16.0,Brewery Vivant,Grand Rapids, MI
9.9,860,Vivant Belgian Style Imperial Stout (2012),Russian Imperial Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
6.2,677,Big Red Coq (2012),American Amber / Red Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
9.0,671,Zaison (2012),Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
9.2,670,Vivant Tripel (2012),Tripel,10,16.0,Brewery Vivant,Grand Rapids, MI
9.69999999999999,669,Trebuchet Double IPA (2012),Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
8.5,627,Kludde,Belgian Strong Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
5.5,387,Farm Hand,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.0,385,Solitude,Belgian Pale Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
6.5,384,Triomphe,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
6.1,2456,Broad Brook Ale,American Amber / Red Ale,89,16.0,Broad Brook Brewing LLC,East Windsor, CT
5.0,921,Northern Lights Amber Ale,American Amber / Red Ale,493,12.0,Broken Tooth Brewing Company,Anchorage, AK
5.2,920,Polar Pale Ale,American Pale Ale (APA),493,12.0,Broken Tooth Brewing Company,Anchorage, AK
4.8,919,Chugach Session Ale,Cream Ale,493,12.0,Broken Tooth Brewing Company,Anchorage, AK
6.1,648,Fairweather IPA,American IPA,493,12.0,Broken Tooth Brewing Company,Anchorage, AK
6.800000000000001,1279,East India Pale Ale,English India Pale Ale (IPA),437,16.0,Brooklyn Brewery,Brooklyn, NY
4.5,756,Brooklyn Summer Ale,English Pale Mild Ale,437,12.0,Brooklyn Brewery,Brooklyn, NY
6.800000000000001,566,East India Pale Ale,English India Pale Ale (IPA),437,12.0,Brooklyn Brewery,Brooklyn, NY
4.5,328,Brooklyn Summer Ale (2011),English Pale Mild Ale,437,12.0,Brooklyn Brewery,Brooklyn, NY
5.2,66,Brooklyn Lager (16 oz.),American Amber / Red Lager,437,16.0,Brooklyn Brewery,Brooklyn, NY
5.2,65,Brooklyn Lager (12 oz.),American Amber / Red Lager,437,12.0,Brooklyn Brewery,Brooklyn, NY
8.0,538,Tour de Nez Belgian IPA (Current),Belgian IPA,530,16.0,Buckbean Brewing Company,Reno, NV
7.3,383,Black Adder IBA (Current),American Black Ale,530,16.0,Buckbean Brewing Company,Reno, NV
9.9,29,Very Noddy Lager (Current),Schwarzbier,530,16.0,Buckbean Brewing Company,Reno, NV
6.2,28,Tule Duck Red Ale (Current),American Amber / Red Ale,530,16.0,Buckbean Brewing Company,Reno, NV
5.79999999999999,27,Original Orange Blossom Ale (Current),Herbed / Spiced Beer,530,16.0,Buckbean Brewing Company,Reno, NV
5.2,26,Black Noddy Lager (Current),Schwarzbier,530,16.0,Buckbean Brewing Company,Reno, NV
5.3,1627,Cleveland Beer Week 2013,Munich Helles Lager,357,16.0,Buckeye Brewing,Cleveland, OH
4.5,2552,Painted Turtle,American Pale Ale (APA),56,12.0,BuckleDown Brewing,Lyons, IL
6.0,2125,1836,American Blonde Ale,214,12.0,Buffalo Bayou Brewing Company,Houston, TX
6.0,2124,Summer's Wit,Witbier,214,12.0,Buffalo Bayou Brewing Company,Houston, TX
9.0,2123,More Cowbell,American Double / Imperial IPA,214,16.0,Buffalo Bayou Brewing Company,Houston, TX
6.5,2608,Wrath of Pele,American Brown Ale,24,16.0,Burn 'Em Brewing,Michigan City, IN
6.800000000000001,2607,Black Beer'd,American Black Ale,24,16.0,Burn 'Em Brewing,Michigan City, IN
7.8,2606,Mr. Tea,Fruit / Vegetable Beer,24,24.0,Burn 'Em Brewing,Michigan City, IN
5.5,2478,Pale Alement,American Pale Ale (APA),24,12.0,Burn 'Em Brewing,Michigan City, IN
9.9,2471,Hopkick Dropkick,American Double / Imperial IPA,24,12.0,Burn 'Em Brewing,Michigan City, IN
6.0,2470,Kreamed Corn,Cream Ale,24,12.0,Burn 'Em Brewing,Michigan City, IN
6.5,2464,Coconoats,American Pale Wheat Ale,24,16.0,Burn 'Em Brewing,Michigan City, IN
6.800000000000001,2160,Joey Wheat,American Pale Wheat Ale,24,16.0,Burn 'Em Brewing,Michigan City, IN
7.199999999999999,2158,3:33 Black IPA,American IPA,24,16.0,Burn 'Em Brewing,Michigan City, IN
6.800000000000001,2072,MCA,American IPA,24,16.0,Burn 'Em Brewing,Michigan City, IN
5.5,2054,Pale Alement,American Pale Ale (APA),24,16.0,Burn 'Em Brewing,Michigan City, IN
5.0,2196,Couch Select Lager,American Pale Lager,197,12.0,Burnside Brewing Co.,Portland, OR
5.59999999999999,668,Mucho Aloha Hawaiian Pale Ale,American Pale Ale (APA),517,12.0,Butcher's Brewing,Carlsbad, CA
4.9,52,Heinnieweisse Weissebier,Hefeweizen,556,12.0,Butternuts Beer and Ale,Garrattsville, NY
6.800000000000001,51,Snapperhead IPA,American IPA,556,12.0,Butternuts Beer and Ale,Garrattsville, NY
4.9,50,Moo Thunder Stout,Milk / Sweet Stout,556,12.0,Butternuts Beer and Ale,Garrattsville, NY
4.3,49,Porkslap Pale Ale,American Pale Ale (APA),556,12.0,Butternuts Beer and Ale,Garrattsville, NY
9.3,2657,Blackbeard,American Double / Imperial Stout,5,12.0,COAST Brewing Company,Charleston, SC
6.2,2656,Rye Knot,American Brown Ale,5,12.0,COAST Brewing Company,Charleston, SC
6.0,2655,Dead Arm,American Pale Ale (APA),5,12.0,COAST Brewing Company,Charleston, SC
4.8,2654,32°/50° Kölsch ,Kölsch,5,16.0,COAST Brewing Company,Charleston, SC
7.7,2653,HopArt,American IPA,5,16.0,COAST Brewing Company,Charleston, SC
9.69999999999999,2652,Boy King,American Double / Imperial IPA,5,16.0,COAST Brewing Company,Charleston, SC
